date,state,district,station,latitude,longitude,elevation_m,rainfall_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_14d_mm,temp_max_c,temp_min_c,wind_kmh
2025-11-12,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,8.1,39.1,29.4,19.1,7.2
2025-11-13,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,39.0,29.7,19.3,8.4
2025-11-14,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,38.5,28.7,18.0,10.0
2025-11-15,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,38.5,29.8,16.8,7.4
2025-11-16,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,15.0,29.6,17.5,10.0
2025-11-17,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,12.0,30.2,16.9,9.9
2025-11-18,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,12.0,29.9,17.9,10.6
2025-11-19,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,8.1,30.3,17.5,7.0
2025-11-20,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,29.3,19.5,8.7
2025-11-21,Assam,Cachar,Silchar,24.81,92.79,22.0,0.2,0.2,0.2,0.2,28.4,19.1,8.0
2025-11-22,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.2,0.2,0.2,27.2,18.8,9.7
2025-11-23,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.2,0.2,0.2,26.7,16.9,7.1
2025-11-24,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.2,0.2,28.1,16.6,11.5
2025-11-25,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.2,0.2,27.8,15.4,7.5
2025-11-26,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.2,0.2,28.2,15.4,8.5
2025-11-27,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.2,0.2,29.3,15.6,18.6
2025-11-28,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.2,28.4,15.5,9.8
2025-11-29,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.2,27.4,16.1,7.3
2025-11-30,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.2,27.0,15.3,6.5
2025-12-01,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.2,26.9,16.3,7.3
2025-12-02,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.2,26.8,17.0,7.0
2025-12-03,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.2,26.7,15.8,5.9
2025-12-04,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.2,27.2,16.6,8.8
2025-12-05,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.2,14.0,6.7
2025-12-06,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.3,13.1,6.6
2025-12-07,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.3,13.3,8.5
2025-12-08,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.5,13.8,6.9
2025-12-09,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.7,15.4,5.8
2025-12-10,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.5,13.6,6.3
2025-12-11,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.7,12.8,7.1
2025-12-12,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.8,12.7,7.3
2025-12-13,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.2,13.0,8.0
2025-12-14,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.6,13.5,9.1
2025-12-15,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.9,13.8,7.9
2025-12-16,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.0,14.9,9.0
2025-12-17,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.5,13.9,11.0
2025-12-18,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.4,14.2,10.5
2025-12-19,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.3,14.9,7.3
2025-12-20,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.0,14.7,9.2
2025-12-21,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.6,13.6,7.3
2025-12-22,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.9,13.9,8.2
2025-12-23,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.0,15.3,8.4
2025-12-24,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,25.3,16.5,7.7
2025-12-25,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,25.0,14.5,8.2
2025-12-26,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,25.0,15.0,7.6
2025-12-27,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,24.7,14.6,7.6
2025-12-28,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,24.6,13.5,7.9
2025-12-29,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,23.4,14.2,9.9
2025-12-30,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,21.7,13.7,7.7
2025-12-31,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,22.5,13.5,7.6
2026-01-01,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,22.6,12.9,8.7
2026-01-02,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,23.1,12.4,9.0
2026-01-03,Assam,Cachar,Silchar,24.81,92.79,22.0,0.3,0.3,0.3,0.3,22.5,13.7,9.7
2026-01-04,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.3,0.3,0.3,23.1,12.6,11.5
2026-01-05,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.3,0.3,0.3,22.3,12.1,10.8
2026-01-06,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.3,0.3,22.9,14.2,9.1
2026-01-07,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.3,0.3,23.4,13.6,10.2
2026-01-08,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.3,0.3,25.5,13.4,11.3
2026-01-09,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.3,0.3,26.3,13.4,11.5
2026-01-10,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.3,26.4,15.9,8.0
2026-01-11,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.3,26.7,15.1,8.3
2026-01-12,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.3,27.2,15.8,7.6
2026-01-13,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.3,26.8,13.4,11.1
2026-01-14,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.3,26.4,13.9,6.9
2026-01-15,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.3,27.1,15.5,9.7
2026-01-16,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.3,26.5,16.4,9.2
2026-01-17,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.2,14.8,9.7
2026-01-18,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.3,15.6,7.8
2026-01-19,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.1,14.5,8.5
2026-01-20,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.2,14.9,7.6
2026-01-21,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.3,14.6,6.5
2026-01-22,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.5,13.8,8.4
2026-01-23,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.9,12.9,6.5
2026-01-24,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.2,14.6,8.6
2026-01-25,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.5,14.8,8.7
2026-01-26,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,25.6,14.1,8.3
2026-01-27,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.7,13.0,6.4
2026-01-28,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.2,14.4,8.1
2026-01-29,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.8,15.7,9.0
2026-01-30,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,25.7,16.1,8.7
2026-01-31,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.4,13.5,10.1
2026-02-01,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.0,14.1,6.9
2026-02-02,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.0,14.6,8.5
2026-02-03,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,28.9,14.0,8.8
2026-02-04,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.6,16.5,10.3
2026-02-05,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.3,15.9,10.7
2026-02-06,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.3,13.8,12.4
2026-02-07,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.0,13.8,8.8
2026-02-08,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,25.6,13.5,8.6
2026-02-09,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,28.3,12.6,10.3
2026-02-10,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,26.7,13.8,9.9
2026-02-11,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,28.0,14.4,9.4
2026-02-12,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.9,14.8,9.5
2026-02-13,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,28.5,14.9,11.7
2026-02-14,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,28.1,14.9,9.7
2026-02-15,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.5,15.6,9.3
2026-02-16,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,28.8,14.4,10.0
2026-02-17,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,31.2,14.1,12.4
2026-02-18,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,31.8,15.8,9.0
2026-02-19,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,31.9,16.2,8.8
2026-02-20,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,30.6,18.0,9.7
2026-02-21,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,29.8,17.1,11.9
2026-02-22,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,29.6,18.1,15.4
2026-02-23,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,29.0,16.8,11.6
2026-02-24,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,28.9,17.2,15.0
2026-02-25,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,29.1,18.3,12.8
2026-02-26,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.6,17.5,9.9
2026-02-27,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,28.0,16.8,9.3
2026-02-28,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,27.7,16.9,14.4
2026-03-01,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,0.0,0.0,29.1,16.4,14.5
2026-03-02,Assam,Cachar,Silchar,24.81,92.79,22.0,3.9,3.9,3.9,3.9,29.4,17.3,15.5
2026-03-03,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,3.9,3.9,3.9,30.0,18.7,11.7
2026-03-04,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,3.9,3.9,3.9,31.1,17.9,11.0
2026-03-05,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,3.9,3.9,32.6,18.6,11.2
2026-03-06,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,3.9,3.9,33.8,19.4,11.4
2026-03-07,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.0,3.9,3.9,31.8,21.4,9.5
2026-03-08,Assam,Cachar,Silchar,24.81,92.79,22.0,0.2,0.2,4.1,4.1,31.0,20.5,14.7
2026-03-09,Assam,Cachar,Silchar,24.81,92.79,22.0,0.4,0.6,0.6,4.5,30.1,19.9,14.6
2026-03-10,Assam,Cachar,Silchar,24.81,92.79,22.0,0.2,0.8,0.8,4.7,31.7,20.4,12.1
2026-03-11,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.6,0.8,4.7,31.1,20.3,17.5
2026-03-12,Assam,Cachar,Silchar,24.81,92.79,22.0,12.5,12.7,13.3,17.2,31.0,19.9,22.2
2026-03-13,Assam,Cachar,Silchar,24.81,92.79,22.0,19.7,32.2,33.0,36.9,24.0,19.9,12.2
2026-03-14,Assam,Cachar,Silchar,24.81,92.79,22.0,10.3,42.5,43.3,47.2,26.8,19.2,12.9
2026-03-15,Assam,Cachar,Silchar,24.81,92.79,22.0,17.4,47.4,60.5,64.6,28.4,19.1,17.3
2026-03-16,Assam,Cachar,Silchar,24.81,92.79,22.0,27.9,55.6,88.0,88.6,24.0,17.9,24.5
2026-03-17,Assam,Cachar,Silchar,24.81,92.79,22.0,5.2,50.5,93.0,93.8,27.2,17.6,11.8
2026-03-18,Assam,Cachar,Silchar,24.81,92.79,22.0,7.5,40.6,100.5,101.3,29.0,18.0,19.9
2026-03-19,Assam,Cachar,Silchar,24.81,92.79,22.0,0.1,12.8,88.1,101.4,30.0,19.1,9.5
2026-03-20,Assam,Cachar,Silchar,24.81,92.79,22.0,1.6,9.2,70.0,103.0,30.5,19.3,20.1
2026-03-21,Assam,Cachar,Silchar,24.81,92.79,22.0,10.5,12.2,70.2,113.5,29.6,18.7,25.7
2026-03-22,Assam,Cachar,Silchar,24.81,92.79,22.0,14.7,26.8,67.5,128.0,24.3,18.4,25.0
2026-03-23,Assam,Cachar,Silchar,24.81,92.79,22.0,0.7,25.9,40.3,128.3,27.2,17.8,10.3
2026-03-24,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,15.4,35.1,128.1,28.4,17.9,11.4
2026-03-25,Assam,Cachar,Silchar,24.81,92.79,22.0,1.9,2.6,29.5,130.0,29.3,19.3,10.6
2026-03-26,Assam,Cachar,Silchar,24.81,92.79,22.0,1.4,3.3,30.8,118.9,31.2,19.3,13.8
2026-03-27,Assam,Cachar,Silchar,24.81,92.79,22.0,0.1,3.4,29.3,99.3,30.9,18.9,9.5
2026-03-28,Assam,Cachar,Silchar,24.81,92.79,22.0,12.8,14.3,31.6,101.8,22.6,19.7,25.9
2026-03-29,Assam,Cachar,Silchar,24.81,92.79,22.0,3.5,16.4,20.4,87.9,28.7,17.8,14.2
2026-03-30,Assam,Cachar,Silchar,24.81,92.79,22.0,33.0,49.3,52.7,93.0,26.3,19.4,11.7
2026-03-31,Assam,Cachar,Silchar,24.81,92.79,22.0,25.2,61.7,77.9,113.0,29.3,20.5,11.2
2026-04-01,Assam,Cachar,Silchar,24.81,92.79,22.0,18.6,76.8,94.6,124.1,28.7,20.6,14.7
2026-04-02,Assam,Cachar,Silchar,24.81,92.79,22.0,17.2,61.0,110.4,141.2,30.2,20.4,10.5
2026-04-03,Assam,Cachar,Silchar,24.81,92.79,22.0,10.2,46.0,120.5,149.8,31.7,21.2,14.4
2026-04-04,Assam,Cachar,Silchar,24.81,92.79,22.0,30.3,57.7,138.0,169.6,30.8,21.4,13.7
2026-04-05,Assam,Cachar,Silchar,24.81,92.79,22.0,3.1,43.6,137.6,158.0,28.8,21.4,13.8
2026-04-06,Assam,Cachar,Silchar,24.81,92.79,22.0,0.5,33.9,105.1,157.8,31.3,20.8,11.3
2026-04-07,Assam,Cachar,Silchar,24.81,92.79,22.0,22.6,26.2,102.5,180.4,29.7,20.0,24.2
2026-04-08,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,23.1,83.9,178.5,29.1,19.9,12.7
2026-04-09,Assam,Cachar,Silchar,24.81,92.79,22.0,23.6,46.2,90.3,200.7,24.4,19.3,19.5
2026-04-10,Assam,Cachar,Silchar,24.81,92.79,22.0,10.2,33.8,90.3,210.8,27.7,18.6,12.2
2026-04-11,Assam,Cachar,Silchar,24.81,92.79,22.0,0.2,34.0,60.2,198.2,28.9,18.6,11.7
2026-04-12,Assam,Cachar,Silchar,24.81,92.79,22.0,0.5,10.9,57.6,195.2,30.6,20.1,14.8
2026-04-13,Assam,Cachar,Silchar,24.81,92.79,22.0,5.1,5.8,62.2,167.3,29.4,20.3,9.1
2026-04-14,Assam,Cachar,Silchar,24.81,92.79,22.0,13.8,19.4,53.4,155.9,30.7,21.1,16.0
2026-04-15,Assam,Cachar,Silchar,24.81,92.79,22.0,27.4,46.3,80.8,164.7,30.4,20.7,11.9
2026-04-16,Assam,Cachar,Silchar,24.81,92.79,22.0,6.3,47.5,63.5,153.8,31.6,20.9,15.4
2026-04-17,Assam,Cachar,Silchar,24.81,92.79,22.0,8.4,42.1,61.7,152.0,32.1,21.6,13.1
2026-04-18,Assam,Cachar,Silchar,24.81,92.79,22.0,0.6,15.3,62.1,122.3,31.2,22.8,13.3
2026-04-19,Assam,Cachar,Silchar,24.81,92.79,22.0,9.6,18.6,71.2,128.8,29.6,22.5,15.2
2026-04-20,Assam,Cachar,Silchar,24.81,92.79,22.0,10.0,20.2,76.1,138.3,31.2,21.9,16.4
2026-04-21,Assam,Cachar,Silchar,24.81,92.79,22.0,13.5,33.1,75.8,129.2,32.0,22.0,22.3
2026-04-22,Assam,Cachar,Silchar,24.81,92.79,22.0,3.3,26.8,51.7,132.5,31.4,21.4,17.5
2026-04-23,Assam,Cachar,Silchar,24.81,92.79,22.0,0.2,17.0,45.6,109.1,31.2,22.2,10.1
2026-04-24,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,3.5,37.2,98.9,33.3,24.4,8.8
2026-04-25,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.2,36.6,98.7,34.0,24.8,14.0
2026-04-26,Assam,Cachar,Silchar,24.81,92.79,22.0,4.3,4.3,31.3,102.5,28.8,23.1,10.6
2026-04-27,Assam,Cachar,Silchar,24.81,92.79,22.0,23.7,28.0,45.0,121.1,25.3,20.7,17.1
2026-04-28,Assam,Cachar,Silchar,24.81,92.79,22.0,49.6,77.6,81.1,156.9,25.4,21.4,14.0
2026-04-29,Assam,Cachar,Silchar,24.81,92.79,22.0,21.4,94.7,99.2,150.9,23.5,21.2,13.5
2026-04-30,Assam,Cachar,Silchar,24.81,92.79,22.0,12.1,83.1,111.1,156.7,26.9,20.5,13.5
2026-05-01,Assam,Cachar,Silchar,24.81,92.79,22.0,36.1,69.6,147.2,184.4,25.3,20.6,10.0
2026-05-02,Assam,Cachar,Silchar,24.81,92.79,22.0,42.8,91.0,190.0,226.6,23.3,19.8,11.2
2026-05-03,Assam,Cachar,Silchar,24.81,92.79,22.0,6.0,84.9,191.7,223.0,27.1,20.5,11.0
2026-05-04,Assam,Cachar,Silchar,24.81,92.79,22.0,2.7,51.5,170.7,215.7,27.8,21.4,12.7
2026-05-05,Assam,Cachar,Silchar,24.81,92.79,22.0,0.8,9.5,121.9,203.0,31.7,21.8,12.1
2026-05-06,Assam,Cachar,Silchar,24.81,92.79,22.0,7.7,11.2,108.2,207.4,30.8,22.1,14.8
2026-05-07,Assam,Cachar,Silchar,24.81,92.79,22.0,0.5,9.0,96.6,207.7,30.1,22.3,8.6
2026-05-08,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,8.2,60.5,207.7,32.5,23.8,10.7
2026-05-09,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.5,17.7,207.7,33.5,23.3,8.9
2026-05-10,Assam,Cachar,Silchar,24.81,92.79,22.0,0.5,0.5,12.2,203.9,31.8,23.9,13.7
2026-05-11,Assam,Cachar,Silchar,24.81,92.79,22.0,3.0,3.5,12.5,183.2,30.4,22.1,8.3
2026-05-12,Assam,Cachar,Silchar,24.81,92.79,22.0,0.3,3.8,12.0,133.9,30.2,22.0,10.5
2026-05-13,Assam,Cachar,Silchar,24.81,92.79,22.0,2.6,5.9,6.9,115.1,29.9,23.7,10.9
2026-05-14,Assam,Cachar,Silchar,24.81,92.79,22.0,5.5,8.4,11.9,108.5,31.5,23.4,18.2
2026-05-15,Assam,Cachar,Silchar,24.81,92.79,22.0,17.9,26.0,29.8,90.3,28.4,22.8,16.6
2026-05-16,Assam,Cachar,Silchar,24.81,92.79,22.0,10.2,33.6,40.0,57.7,30.0,23.2,9.7
2026-05-17,Assam,Cachar,Silchar,24.81,92.79,22.0,21.4,49.5,60.9,73.1,30.7,22.7,11.9
2026-05-18,Assam,Cachar,Silchar,24.81,92.79,22.0,7.1,38.7,65.0,77.5,29.4,22.6,10.3
2026-05-19,Assam,Cachar,Silchar,24.81,92.79,22.0,2.9,31.4,67.6,79.6,31.6,23.6,11.4
2026-05-20,Assam,Cachar,Silchar,24.81,92.79,22.0,7.6,17.6,72.6,79.5,32.7,24.4,11.6
2026-05-21,Assam,Cachar,Silchar,24.81,92.79,22.0,7.9,18.4,75.0,86.9,33.0,24.6,12.1
2026-05-22,Assam,Cachar,Silchar,24.81,92.79,22.0,8.8,24.3,65.9,95.7,31.0,25.1,9.2
2026-05-23,Assam,Cachar,Silchar,24.81,92.79,22.0,28.3,45.0,84.0,124.0,29.0,24.3,9.7
2026-05-24,Assam,Cachar,Silchar,24.81,92.79,22.0,6.4,43.5,69.0,129.9,30.3,23.3,13.0
2026-05-25,Assam,Cachar,Silchar,24.81,92.79,22.0,11.6,46.3,73.5,138.5,29.7,23.1,11.9
2026-05-26,Assam,Cachar,Silchar,24.81,92.79,22.0,18.3,36.3,88.9,156.5,29.1,23.7,13.2
2026-05-27,Assam,Cachar,Silchar,24.81,92.79,22.0,0.9,30.8,82.2,154.8,30.5,23.1,18.7
2026-05-28,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,19.2,74.3,149.3,30.6,22.9,14.1
2026-05-29,Assam,Cachar,Silchar,24.81,92.79,22.0,0.0,0.9,65.5,131.4,33.6,23.7,7.9
2026-05-30,Assam,Cachar,Silchar,24.81,92.79,22.0,2.1,2.1,39.3,123.3,31.3,26.0,9.2
2026-05-31,Assam,Cachar,Silchar,24.81,92.79,22.0,4.4,6.5,37.3,106.3,33.1,26.7,11.7
2026-06-01,Assam,Cachar,Silchar,24.81,92.79,22.0,18.9,25.4,44.6,118.1,30.6,25.1,11.8
2026-06-02,Assam,Cachar,Silchar,24.81,92.79,22.0,4.1,27.4,30.4,119.3,31.7,25.0,10.3
2026-06-03,Assam,Cachar,Silchar,24.81,92.79,22.0,16.7,39.7,46.2,128.4,32.1,24.3,8.3
2026-06-04,Assam,Cachar,Silchar,24.81,92.79,22.0,13.0,33.8,59.2,133.5,31.3,24.3,6.5
2026-06-05,Assam,Cachar,Silchar,24.81,92.79,22.0,7.8,37.5,67.0,132.5,31.7,24.3,9.6
2026-06-06,Assam,Cachar,Silchar,24.81,92.79,22.0,0.6,21.4,65.5,104.8,33.7,25.6,9.4
2026-06-07,Assam,Cachar,Silchar,24.81,92.79,22.0,24.2,32.6,85.3,122.6,31.5,24.7,13.3
2026-06-08,Assam,Cachar,Silchar,24.81,92.79,22.0,18.4,43.2,84.8,129.4,30.4,24.7,8.7
2026-06-09,Assam,Cachar,Silchar,24.81,92.79,22.0,9.8,52.4,90.5,120.9,27.8,24.5,7.9
2026-06-10,Assam,Cachar,Silchar,24.81,92.79,22.0,4.7,32.9,78.5,124.7,30.3,24.8,9.3
2026-06-11,Assam,Cachar,Silchar,24.81,92.79,22.0,6.1,20.6,71.6,130.8,32.9,23.6,10.7
2026-06-12,Assam,Cachar,Silchar,24.81,92.79,22.0,13.8,24.6,77.6,144.6,31.8,26.2,8.5
2026-06-13,Assam,Cachar,Silchar,24.81,92.79,22.0,10.0,29.9,87.0,152.5,29.7,25.1,10.9
2026-06-14,Assam,Cachar,Silchar,24.81,92.79,22.0,17.7,41.5,80.5,165.8,30.4,24.5,12.6
2026-06-15,Assam,Cachar,Silchar,24.81,92.79,22.0,2.3,30.0,64.4,149.2,30.4,24.5,7.6
2026-06-16,Assam,Cachar,Silchar,24.81,92.79,22.0,22.3,42.3,76.9,167.4,31.4,24.4,11.9
2026-06-17,Assam,Cachar,Silchar,24.81,92.79,22.0,20.4,45.0,92.6,171.1,29.5,24.9,12.0
2026-06-18,Assam,Cachar,Silchar,24.81,92.79,22.0,6.7,49.4,93.2,164.8,31.0,24.8,11.4
2026-06-19,Assam,Cachar,Silchar,24.81,92.79,22.0,11.9,39.0,91.3,168.9,30.8,24.4,11.7
2026-06-20,Assam,Cachar,Silchar,24.81,92.79,22.0,17.7,36.3,99.0,186.0,30.1,24.5,13.5
2026-06-21,Assam,Cachar,Silchar,24.81,92.79,22.0,27.0,56.6,108.3,188.8,31.6,24.5,13.0
2026-06-22,Assam,Cachar,Silchar,24.81,92.79,22.0,17.4,62.1,123.4,187.8,31.1,24.8,16.6
2026-06-23,Assam,Cachar,Silchar,24.81,92.79,22.0,11.2,55.6,112.3,189.2,31.1,24.8,11.3
2026-06-24,Assam,Cachar,Silchar,24.81,92.79,22.0,9.1,37.7,101.0,193.6,29.5,24.6,7.7
2026-06-25,Assam,Cachar,Silchar,24.81,92.79,22.0,7.9,28.2,102.2,195.4,32.2,26.0,9.3
2026-06-26,Assam,Cachar,Silchar,24.81,92.79,22.0,5.6,22.6,95.9,187.2,31.8,25.7,8.7
2026-06-27,Assam,Cachar,Silchar,24.81,92.79,22.0,9.7,23.2,87.9,186.9,31.9,25.2,9.6
